CourseSectionOrigID,Bb_UserPK,Gradebook_Item,Grade_Category,FinalGradeCEMS,Points_Possible,Points_Earned,Gender
FrScA-S216-01,95991,5-1.2: DNA DB #7,Hw,82.39277652,5,NA,F
FrScA-S216-01,95991,PROGRESS CHECK 3 @ 04-19-16,NA,82.39277652,5,5,M
FrScA-S216-01,95991,5-2.1: DNA Lab,Hw,82.39277652,10,10,M
FrScA-S216-01,95991,Unit 5 Assessment,Qz,82.39277652,60,NA,F
FrScA-S216-01,95991,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,82.39277652,5,5,F
FrScA-S216-01,95991,6-2.1: Fingerprint Analysis Assignment,Hw,82.39277652,10,9,F
FrScA-S216-01,95991,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,82.39277652,30,22.88,F
FrScA-S216-01,95991,Unit 6 Assessment,Qz,82.39277652,720,676,M
FrScA-S216-01,95991,7-1.1: Can You Identify a Forgery? Assignment,Hw,82.39277652,10,10,F
FrScA-S216-01,95991,7-2.1: Questioned Documents Case Studies DB #9,Hw,82.39277652,24,20,F
FrScA-S216-01,95991,7-2.2: Handwriting Analysis,Hw,82.39277652,10,NA,F
FrScA-S216-01,95991,PROGRESS CHECK 4 @ 05-16-16,NA,82.39277652,30,28,M
FrScA-S216-01,95991,7-3.1: TWEAS Case DB #10,Hw,82.39277652,5,3,F
FrScA-S216-01,95991,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,82.39277652,465,169.33333,F
FrScA-S216-01,95991,Unit 7 Assessment,Qz,82.39277652,10,10,M
FrScA-S216-01,95991,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,82.39277652,210,181.5,F
FrScA-S216-01,95991,POINTS EARNED & TOTAL COURSE POINTS,NA,82.39277652,10,9.25,F
FrScA-S216-02,43146,POINTS EARNED & TOTAL COURSE POINTS,NA,93.4537246,5,NA,M
FrScA-S216-02,43146,WORK ATTEMPTED,NA,93.4537246,10,NA,F
FrScA-S216-02,43146,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,93.4537246,5,5,M
FrScA-S216-02,43146,0-1.2: Intro Assignment - DB #1,Hw,93.4537246,5,5,F
FrScA-S216-02,43146,0-1.3: Intro Assignment - Submitting Files,Hw,93.4537246,5,5,F
FrScA-S216-02,43146,1-1.1: Lesson 1-1 Graphic Organizer,Hw,93.4537246,15,13,M
FrScA-S216-02,43146,1-2.1: Explore a Career Assignment,Hw,93.4537246,37,37,F
FrScA-S216-02,43146,1-2.2: Explore a Career DB #2,Hw,93.4537246,443,365,F
FrScA-S216-02,43146,PROGRESS CHECK 1 @ 02-18-16,NA,93.4537246,5,5,F
FrScA-S216-02,43146,1-2.3: Lesson 1-2 Graphic Organizer,Hw,93.4537246,5,5,M
FrScA-S216-02,43146,Unit 1 Assessment,Qz,93.4537246,10,NA,M
FrScA-S216-02,43146,2-1.1: Crime Scene DB #3,Hw,93.4537246,15,NA,M
FrScA-S216-02,43146,2-2.1: Evidence Collection DB #4,Hw,93.4537246,10,8.5,F
FrScA-S216-02,43146,2-3.1: Hair Analysis Lab,Hw,93.4537246,30,23,F
FrScA-S216-02,43146,Unit 2 Assessment,Qz,93.4537246,10,10,F
FrScA-S216-02,43146,3-1.1: BrainPop Periodic Table of the Elements,NA,93.4537246,5,5,F
FrScA-S216-02,43146,3-1.2: Periodic Table of the Elements Lab,Hw,93.4537246,5,NA,F
FrScA-S216-02,43146,3-2.1: pH Analysis Lab,Hw,93.4537246,24,18,M
FrScA-S216-02,43146,3-3.1: Drug Analysis and Toxicology DB #5,Hw,93.4537246,12,12,F
FrScA-S216-02,43146,PROGRESS CHECK 2 @ 03-16-16,NA,93.4537246,5,1,F
FrScA-S216-02,43146,3-4.1: A Very Cold Case DB #6,Hw,93.4537246,5,5,F
FrScA-S216-02,43146,3-4.2: Mystery Powder Lab,Hw,93.4537246,5,4,F
FrScA-S216-02,43146,Unit 3 Assessment,Qz,93.4537246,10,10,F
FrScA-S216-02,43146,4-1.1: Compare/Contrast Microscopes Assignment,Hw,93.4537246,5,4,F
FrScA-S216-02,43146,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,93.4537246,625,483.19,F
FrScA-S216-02,43146,Unit 4 Assessment,Qz,93.4537246,5,5,F
FrScA-S216-02,43146,5-1.1: BrainPop Video on DNA,NA,93.4537246,105,51.69,M
FrScA-S216-02,43146,5-1.2: DNA DB #7,Hw,93.4537246,37,37,F
FrScA-S216-02,43146,PROGRESS CHECK 3 @ 04-19-16,NA,93.4537246,438,289,M
FrScA-S216-02,43146,5-2.1: DNA Lab,Hw,93.4537246,10,10,M
FrScA-S216-02,43146,Unit 5 Assessment,Qz,93.4537246,10,10,F
FrScA-S216-02,43146,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,93.4537246,597,483.96,F
FrScA-S216-02,43146,6-2.1: Fingerprint Analysis Assignment,Hw,93.4537246,10,10,F
FrScA-S216-02,43146,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,93.4537246,24,20,F
FrScA-S216-02,43146,Unit 6 Assessment,Qz,93.4537246,10,10,M
FrScA-S216-02,43146,7-1.1: Can You Identify a Forgery? Assignment,Hw,93.4537246,10,9,M
FrScA-S216-02,43146,7-2.1: Questioned Documents Case Studies DB #9,Hw,93.4537246,443,8,F
FrScA-S216-02,43146,7-2.2: Handwriting Analysis,Hw,93.4537246,75,75,F
FrScA-S216-02,43146,PROGRESS CHECK 4 @ 05-16-16,NA,93.4537246,5,NA,F
FrScA-S216-02,43146,7-3.1: TWEAS Case DB #10,Hw,93.4537246,10,9.25,F
FrScA-S216-02,43146,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,93.4537246,145,145,F
FrScA-S216-02,43146,Unit 7 Assessment,Qz,93.4537246,10,8.63,F
FrScA-S216-02,43146,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,93.4537246,10,7,F
FrScA-S216-02,43146,POINTS EARNED & TOTAL COURSE POINTS,NA,93.4537246,10,6,F
FrScA-S216-02,43146,2-3: Discussion,Hw,93.4537246,5,5,F
FrScA-S216-02,77067,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,438,409.94,F
FrScA-S216-02,77067,WORK ATTEMPTED,NA,NA,15,15,F
FrScA-S216-02,77067,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,NA,10,10,F
FrScA-S216-02,77067,0-1.2: Intro Assignment - DB #1,Hw,NA,5,5,F
FrScA-S216-02,77067,0-1.3: Intro Assignment - Submitting Files,Hw,NA,625,39.6,F
FrScA-S216-02,77067,1-1.1: Lesson 1-1 Graphic Organizer,Hw,NA,30,17.63,F
FrScA-S216-02,77067,1-2.1: Explore a Career Assignment,Hw,NA,465,NA,F
FrScA-S216-02,77067,1-2.2: Explore a Career DB #2,Hw,NA,25,18,M
FrScA-S216-02,77067,PROGRESS CHECK 1 @ 02-18-16,NA,NA,10,10,F
FrScA-S216-02,77067,1-2.3: Lesson 1-2 Graphic Organizer,Hw,NA,5,3,M
FrScA-S216-02,77067,Unit 1 Assessment,Qz,NA,5,5,M
FrScA-S216-02,77067,2-1.1: Crime Scene DB #3,Hw,NA,5,5,F
FrScA-S216-02,77067,2-2.1: Evidence Collection DB #4,Hw,NA,10,8,M
FrScA-S216-02,77067,2-3.1: Hair Analysis Lab,Hw,NA,5,3,F
FrScA-S216-02,77067,Unit 2 Assessment,Qz,NA,30,26,F
FrScA-S216-02,77067,3-1.1: BrainPop Periodic Table of the Elements,NA,NA,15,0,F
FrScA-S216-02,77067,3-1.2: Periodic Table of the Elements Lab,Hw,NA,5,5,F
FrScA-S216-02,77067,3-2.1: pH Analysis Lab,Hw,NA,30,12.75,F
FrScA-S216-02,77067,3-3.1: Drug Analysis and Toxicology DB #5,Hw,NA,545,441.29667,F
FrScA-S216-02,77067,PROGRESS CHECK 2 @ 03-16-16,NA,NA,10,10,F
FrScA-S216-02,77067,3-4.1: A Very Cold Case DB #6,Hw,NA,30,24,F
FrScA-S216-02,77067,3-4.2: Mystery Powder Lab,Hw,NA,10,8,F
FrScA-S216-02,77067,Unit 3 Assessment,Qz,NA,5,5,F
FrScA-S216-02,77067,4-1.1: Compare/Contrast Microscopes Assignment,Hw,NA,10,9.5,F
FrScA-S216-02,77067,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,NA,10,10,F
FrScA-S216-02,77067,Unit 4 Assessment,Qz,NA,5,5,F
FrScA-S216-02,77067,5-1.1: BrainPop Video on DNA,NA,NA,12,NA,M
FrScA-S216-02,77067,5-1.2: DNA DB #7,Hw,NA,10,4,F
FrScA-S216-02,77067,PROGRESS CHECK 3 @ 04-19-16,NA,NA,10,6,F
FrScA-S216-02,77067,5-2.1: DNA Lab,Hw,NA,15,14,F
FrScA-S216-02,77067,Unit 5 Assessment,Qz,NA,5,4.5,F
FrScA-S216-02,77067,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,NA,55,39,F
FrScA-S216-02,77067,6-2.1: Fingerprint Analysis Assignment,Hw,NA,5,NA,M
FrScA-S216-02,77067,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,NA,5,5,M
FrScA-S216-02,77067,Unit 6 Assessment,Qz,NA,24,14,M
FrScA-S216-02,77067,7-1.1: Can You Identify a Forgery? Assignment,Hw,NA,345,316.63,F
FrScA-S216-02,77067,7-2.1: Questioned Documents Case Studies DB #9,Hw,NA,358,334,F
FrScA-S216-02,77067,7-2.2: Handwriting Analysis,Hw,NA,10,5,F
FrScA-S216-02,77067,PROGRESS CHECK 4 @ 05-16-16,NA,NA,10,10,F
FrScA-S216-02,77067,7-3.1: TWEAS Case DB #10,Hw,NA,5,5,F
FrScA-S216-02,77067,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,NA,5,5,F
FrScA-S216-02,77067,Unit 7 Assessment,Qz,NA,10,9,F
FrScA-S216-02,77067,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,NA,10,6,F
FrScA-S216-02,77067,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,10,10,F
FrScA-S216-02,77067,2-3: Discussion,Hw,NA,10,8.25,F
FrScA-S216-02,77141,POINTS EARNED & TOTAL COURSE POINTS,NA,82.27990971,40,35,F
FrScA-S216-02,77141,WORK ATTEMPTED,NA,82.27990971,5,4.5,F
FrScA-S216-02,77141,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,82.27990971,5,NA,F
FrScA-S216-02,77141,0-1.2: Intro Assignment - DB #1,Hw,82.27990971,5,5,M
FrScA-S216-02,77141,0-1.3: Intro Assignment - Submitting Files,Hw,82.27990971,5,5,F
FrScA-S216-02,77141,1-1.1: Lesson 1-1 Graphic Organizer,Hw,82.27990971,10,9.1,M
FrScA-S216-02,77141,1-2.1: Explore a Career Assignment,Hw,82.27990971,50,NA,M
FrScA-S216-02,77141,1-2.2: Explore a Career DB #2,Hw,82.27990971,30,20,F
FrScA-S216-02,77141,PROGRESS CHECK 1 @ 02-18-16,NA,82.27990971,55,43,M
FrScA-S216-02,77141,1-2.3: Lesson 1-2 Graphic Organizer,Hw,82.27990971,12,10.5,M
FrScA-S216-02,77141,Unit 1 Assessment,Qz,82.27990971,125,110,F
FrScA-S216-02,77141,2-1.1: Crime Scene DB #3,Hw,82.27990971,10,10,F
FrScA-S216-02,77141,2-2.1: Evidence Collection DB #4,Hw,82.27990971,30,15,M
FrScA-S216-02,77141,2-3.1: Hair Analysis Lab,Hw,82.27990971,10,10,F
FrScA-S216-02,77141,Unit 2 Assessment,Qz,82.27990971,10,NA,F
FrScA-S216-02,77141,3-1.1: BrainPop Periodic Table of the Elements,NA,82.27990971,10,9.25,M
FrScA-S216-02,77141,3-1.2: Periodic Table of the Elements Lab,Hw,82.27990971,408,392,F
FrScA-S216-02,77141,3-2.1: pH Analysis Lab,Hw,82.27990971,50,50,F
FrScA-S216-02,77141,3-3.1: Drug Analysis and Toxicology DB #5,Hw,82.27990971,140,15,F
FrScA-S216-02,77141,PROGRESS CHECK 2 @ 03-16-16,NA,82.27990971,5,5,F
FrScA-S216-02,77141,3-4.1: A Very Cold Case DB #6,Hw,82.27990971,10,NA,F
FrScA-S216-02,77141,3-4.2: Mystery Powder Lab,Hw,82.27990971,12,NA,F
FrScA-S216-02,77141,Unit 3 Assessment,Qz,82.27990971,10,8.75,F
FrScA-S216-02,77141,4-1.1: Compare/Contrast Microscopes Assignment,Hw,82.27990971,30,30,F
FrScA-S216-02,77141,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,82.27990971,10,6,M
FrScA-S216-02,77141,Unit 4 Assessment,Qz,82.27990971,10,NA,M
FrScA-S216-02,77141,5-1.1: BrainPop Video on DNA,NA,82.27990971,30,12,F
FrScA-S216-02,77141,5-1.2: DNA DB #7,Hw,82.27990971,5,5,F
FrScA-S216-02,77141,PROGRESS CHECK 3 @ 04-19-16,NA,82.27990971,5,5,F
FrScA-S216-02,77141,5-2.1: DNA Lab,Hw,82.27990971,30,NA,F
FrScA-S216-02,77141,Unit 5 Assessment,Qz,82.27990971,10,9,F
FrScA-S216-02,77141,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,82.27990971,10,NA,M
FrScA-S216-02,77141,6-2.1: Fingerprint Analysis Assignment,Hw,82.27990971,15,14,F
FrScA-S216-02,77141,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,82.27990971,30,28,F
FrScA-S216-02,77141,Unit 6 Assessment,Qz,82.27990971,353,325.47,F
FrScA-S216-02,77141,7-1.1: Can You Identify a Forgery? Assignment,Hw,82.27990971,10,10,F
FrScA-S216-02,77141,7-2.1: Questioned Documents Case Studies DB #9,Hw,82.27990971,15,13,F
FrScA-S216-02,77141,7-2.2: Handwriting Analysis,Hw,82.27990971,30,24,F
FrScA-S216-02,77141,PROGRESS CHECK 4 @ 05-16-16,NA,82.27990971,30,30,F
FrScA-S216-02,77141,7-3.1: TWEAS Case DB #10,Hw,82.27990971,10,NA,F
FrScA-S216-02,77141,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,82.27990971,15,7,M
FrScA-S216-02,77141,Unit 7 Assessment,Qz,82.27990971,20,12,F
FrScA-S216-02,77141,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,82.27990971,5,5,M
FrScA-S216-02,77141,POINTS EARNED & TOTAL COURSE POINTS,NA,82.27990971,10,10,M
FrScA-S216-02,77141,2-3: Discussion,Hw,82.27990971,353,267.05,F
FrScA-S216-02,77980,POINTS EARNED & TOTAL COURSE POINTS,NA,93.00225734,10,10,M
FrScA-S216-02,77980,WORK ATTEMPTED,NA,93.00225734,10,8,F
FrScA-S216-02,77980,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,93.00225734,10,10,F
FrScA-S216-02,77980,0-1.2: Intro Assignment - DB #1,Hw,93.00225734,522,485.75,M
FrScA-S216-02,77980,0-1.3: Intro Assignment - Submitting Files,Hw,93.00225734,5,5,M
FrScA-S216-02,77980,1-1.1: Lesson 1-1 Graphic Organizer,Hw,93.00225734,20,18.2,F
FrScA-S216-02,77980,1-2.1: Explore a Career Assignment,Hw,93.00225734,10,10,M
FrScA-S216-02,77980,1-2.2: Explore a Career DB #2,Hw,93.00225734,105,98.75,F
FrScA-S216-02,77980,PROGRESS CHECK 1 @ 02-18-16,NA,93.00225734,10,10,F
FrScA-S216-02,77980,1-2.3: Lesson 1-2 Graphic Organizer,Hw,93.00225734,625,482.99333,F
FrScA-S216-02,77980,Unit 1 Assessment,Qz,93.00225734,12,10.56,F
FrScA-S216-02,77980,2-1.1: Crime Scene DB #3,Hw,93.00225734,10,10,F
FrScA-S216-02,77980,2-2.1: Evidence Collection DB #4,Hw,93.00225734,55,44,M
FrScA-S216-02,77980,2-3.1: Hair Analysis Lab,Hw,93.00225734,5,NA,F
FrScA-S216-02,77980,Unit 2 Assessment,Qz,93.00225734,10,10,F
FrScA-S216-02,77980,3-1.1: BrainPop Periodic Table of the Elements,NA,93.00225734,465,424,F
FrScA-S216-02,77980,3-1.2: Periodic Table of the Elements Lab,Hw,93.00225734,15,NA,M
FrScA-S216-02,77980,3-2.1: pH Analysis Lab,Hw,93.00225734,10,10,M
FrScA-S216-02,77980,3-3.1: Drug Analysis and Toxicology DB #5,Hw,93.00225734,5,4,M
FrScA-S216-02,77980,PROGRESS CHECK 2 @ 03-16-16,NA,93.00225734,10,9.25,F
FrScA-S216-02,77980,3-4.1: A Very Cold Case DB #6,Hw,93.00225734,5,5,F
FrScA-S216-02,77980,3-4.2: Mystery Powder Lab,Hw,93.00225734,10,10,M
FrScA-S216-02,77980,Unit 3 Assessment,Qz,93.00225734,5,5,F
FrScA-S216-02,77980,4-1.1: Compare/Contrast Microscopes Assignment,Hw,93.00225734,30,29,F
FrScA-S216-02,77980,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,93.00225734,30,30,F
FrScA-S216-02,77980,Unit 4 Assessment,Qz,93.00225734,10,3,F
FrScA-S216-02,77980,5-1.1: BrainPop Video on DNA,NA,93.00225734,438,381.47,F
FrScA-S216-02,77980,5-1.2: DNA DB #7,Hw,93.00225734,5,NA,F
FrScA-S216-02,77980,PROGRESS CHECK 3 @ 04-19-16,NA,93.00225734,55,41,F
FrScA-S216-02,77980,5-2.1: DNA Lab,Hw,93.00225734,5,4,M
FrScA-S216-02,77980,Unit 5 Assessment,Qz,93.00225734,50,50,M
FrScA-S216-02,77980,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,93.00225734,5,5,M
FrScA-S216-02,77980,6-2.1: Fingerprint Analysis Assignment,Hw,93.00225734,5,5,M
FrScA-S216-02,77980,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,93.00225734,220,102.82,F
FrScA-S216-02,77980,Unit 6 Assessment,Qz,93.00225734,10,NA,F
FrScA-S216-02,77980,7-1.1: Can You Identify a Forgery? Assignment,Hw,93.00225734,5,5,F
FrScA-S216-02,77980,7-2.1: Questioned Documents Case Studies DB #9,Hw,93.00225734,10,10,F
FrScA-S216-02,77980,7-2.2: Handwriting Analysis,Hw,93.00225734,20,8,F
FrScA-S216-02,77980,PROGRESS CHECK 4 @ 05-16-16,NA,93.00225734,5,5,F
FrScA-S216-02,77980,7-3.1: TWEAS Case DB #10,Hw,93.00225734,10,NA,F
FrScA-S216-02,77980,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,93.00225734,597,530.83,F
FrScA-S216-02,77980,Unit 7 Assessment,Qz,93.00225734,10,10,M
FrScA-S216-02,77980,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,93.00225734,10,10,F
FrScA-S216-02,77980,POINTS EARNED & TOTAL COURSE POINTS,NA,93.00225734,24,16,M
FrScA-S216-02,77980,2-3: Discussion,Hw,93.00225734,30,30,F
FrScA-S216-02,87988,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,10,9.25,F
FrScA-S216-02,87988,WORK ATTEMPTED,NA,NA,5,NA,F
FrScA-S216-02,87988,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,NA,5,5,M
FrScA-S216-02,87988,0-1.2: Intro Assignment - DB #1,Hw,NA,5,NA,F
FrScA-S216-02,87988,0-1.3: Intro Assignment - Submitting Files,Hw,NA,24,20,F
FrScA-S216-02,87988,1-1.1: Lesson 1-1 Graphic Organizer,Hw,NA,10,10,F
FrScA-S216-02,87988,1-2.1: Explore a Career Assignment,Hw,NA,244,15,F
FrScA-S216-02,87988,1-2.2: Explore a Career DB #2,Hw,NA,10,10,F
FrScA-S216-02,87988,PROGRESS CHECK 1 @ 02-18-16,NA,NA,40,30,F
FrScA-S216-02,87988,1-2.3: Lesson 1-2 Graphic Organizer,Hw,NA,30,30,F
FrScA-S216-02,87988,Unit 1 Assessment,Qz,NA,930,NA,M
FrScA-S216-02,87988,2-1.1: Crime Scene DB #3,Hw,NA,190,193,M
FrScA-S216-02,87988,2-2.1: Evidence Collection DB #4,Hw,NA,5,5,F
FrScA-S216-02,87988,2-3.1: Hair Analysis Lab,Hw,NA,5,NA,F
FrScA-S216-02,87988,Unit 2 Assessment,Qz,NA,10,NA,F
FrScA-S216-02,87988,3-1.1: BrainPop Periodic Table of the Elements,NA,NA,10,10,M
FrScA-S216-02,87988,3-1.2: Periodic Table of the Elements Lab,Hw,NA,5,5,M
FrScA-S216-02,87988,3-2.1: pH Analysis Lab,Hw,NA,15,13,F
FrScA-S216-02,87988,3-3.1: Drug Analysis and Toxicology DB #5,Hw,NA,20,18,F
FrScA-S216-02,87988,PROGRESS CHECK 2 @ 03-16-16,NA,NA,15,13,F
FrScA-S216-02,87988,3-4.1: A Very Cold Case DB #6,Hw,NA,5,5,F
FrScA-S216-02,87988,3-4.2: Mystery Powder Lab,Hw,NA,30,30,F
FrScA-S216-02,87988,Unit 3 Assessment,Qz,NA,5,4,F
FrScA-S216-02,87988,4-1.1: Compare/Contrast Microscopes Assignment,Hw,NA,10,NA,M
FrScA-S216-02,87988,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,NA,10,6.88,F
FrScA-S216-02,87988,Unit 4 Assessment,Qz,NA,10,6,F
FrScA-S216-02,87988,5-1.1: BrainPop Video on DNA,NA,NA,5,5,F
FrScA-S216-02,87988,5-1.2: DNA DB #7,Hw,NA,10,10,F
FrScA-S216-02,87988,PROGRESS CHECK 3 @ 04-19-16,NA,NA,30,27,F
FrScA-S216-02,87988,5-2.1: DNA Lab,Hw,NA,20,18,F
FrScA-S216-02,87988,Unit 5 Assessment,Qz,NA,30,28.88,F
FrScA-S216-02,87988,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,NA,30,20.85,F
FrScA-S216-02,87988,6-2.1: Fingerprint Analysis Assignment,Hw,NA,10,10,M
FrScA-S216-02,87988,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,NA,5,NA,F
FrScA-S216-02,87988,Unit 6 Assessment,Qz,NA,10,10,M
FrScA-S216-02,87988,7-1.1: Can You Identify a Forgery? Assignment,Hw,NA,10,10,F
FrScA-S216-02,87988,7-2.1: Questioned Documents Case Studies DB #9,Hw,NA,37,26.59,F
FrScA-S216-02,87988,7-2.2: Handwriting Analysis,Hw,NA,5,5,F
FrScA-S216-02,87988,PROGRESS CHECK 4 @ 05-16-16,NA,NA,5,3,M
FrScA-S216-02,87988,7-3.1: TWEAS Case DB #10,Hw,NA,10,10,M
FrScA-S216-02,87988,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,NA,5,5,F
FrScA-S216-02,87988,Unit 7 Assessment,Qz,NA,10,8,F
FrScA-S216-02,87988,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,NA,5,NA,F
FrScA-S216-02,87988,POINTS EARNED & TOTAL COURSE POINTS,NA,NA,24,14,F
FrScA-S216-02,87988,2-3: Discussion,Hw,NA,5,5,F
FrScA-S216-02,88048,POINTS EARNED & TOTAL COURSE POINTS,NA,93.00225734,5,5,F
FrScA-S216-02,88048,WORK ATTEMPTED,NA,93.00225734,10,10,M
FrScA-S216-02,88048,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,93.00225734,345,295.78,M
FrScA-S216-02,88048,0-1.2: Intro Assignment - DB #1,Hw,93.00225734,10,9,F
FrScA-S216-02,88048,0-1.3: Intro Assignment - Submitting Files,Hw,93.00225734,5,5,M
FrScA-S216-02,88048,1-1.1: Lesson 1-1 Graphic Organizer,Hw,93.00225734,20,20,F
FrScA-S216-02,88048,1-2.1: Explore a Career Assignment,Hw,93.00225734,5,5,F
FrScA-S216-02,88048,1-2.2: Explore a Career DB #2,Hw,93.00225734,10,10,F
FrScA-S216-02,88048,PROGRESS CHECK 1 @ 02-18-16,NA,93.00225734,15,7,F
FrScA-S216-02,88048,1-2.3: Lesson 1-2 Graphic Organizer,Hw,93.00225734,10,8.05,F
FrScA-S216-02,88048,Unit 1 Assessment,Qz,93.00225734,10,10,F
FrScA-S216-02,88048,2-1.1: Crime Scene DB #3,Hw,93.00225734,5,4,F
FrScA-S216-02,88048,2-2.1: Evidence Collection DB #4,Hw,93.00225734,10,10,F
FrScA-S216-02,88048,2-3.1: Hair Analysis Lab,Hw,93.00225734,5,3,F
FrScA-S216-02,88048,Unit 2 Assessment,Qz,93.00225734,10,6,M
FrScA-S216-02,88048,3-1.1: BrainPop Periodic Table of the Elements,NA,93.00225734,5,NA,M
FrScA-S216-02,88048,3-1.2: Periodic Table of the Elements Lab,Hw,93.00225734,30,20.85,F
FrScA-S216-02,88048,3-2.1: pH Analysis Lab,Hw,93.00225734,10,6,M
FrScA-S216-02,88048,3-3.1: Drug Analysis and Toxicology DB #5,Hw,93.00225734,15,NA,F
FrScA-S216-02,88048,PROGRESS CHECK 2 @ 03-16-16,NA,93.00225734,50,50,M
FrScA-S216-02,88048,3-4.1: A Very Cold Case DB #6,Hw,93.00225734,10,8.5,F
FrScA-S216-02,88048,3-4.2: Mystery Powder Lab,Hw,93.00225734,245,161.67,M
FrScA-S216-02,88048,Unit 3 Assessment,Qz,93.00225734,5,5,F
FrScA-S216-02,88048,4-1.1: Compare/Contrast Microscopes Assignment,Hw,93.00225734,30,NA,M
FrScA-S216-02,88048,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,93.00225734,10,NA,F
FrScA-S216-02,88048,Unit 4 Assessment,Qz,93.00225734,30,30,M
FrScA-S216-02,88048,5-1.1: BrainPop Video on DNA,NA,93.00225734,30,28.88,F
FrScA-S216-02,88048,5-1.2: DNA DB #7,Hw,93.00225734,10,10,F
FrScA-S216-02,88048,PROGRESS CHECK 3 @ 04-19-16,NA,93.00225734,10,10,F
FrScA-S216-02,88048,5-2.1: DNA Lab,Hw,93.00225734,5,2.5,F
FrScA-S216-02,88048,Unit 5 Assessment,Qz,93.00225734,10,10,F
FrScA-S216-02,88048,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,93.00225734,5,5,M
FrScA-S216-02,88048,6-2.1: Fingerprint Analysis Assignment,Hw,93.00225734,10,NA,F
FrScA-S216-02,88048,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,93.00225734,5,NA,M
FrScA-S216-02,88048,Unit 6 Assessment,Qz,93.00225734,10,10,F
FrScA-S216-02,88048,7-1.1: Can You Identify a Forgery? Assignment,Hw,93.00225734,75,NA,M
FrScA-S216-02,88048,7-2.1: Questioned Documents Case Studies DB #9,Hw,93.00225734,30,21.66667,F
FrScA-S216-02,88048,7-2.2: Handwriting Analysis,Hw,93.00225734,457,379.08,F
FrScA-S216-02,88048,PROGRESS CHECK 4 @ 05-16-16,NA,93.00225734,5,NA,F
FrScA-S216-02,88048,7-3.1: TWEAS Case DB #10,Hw,93.00225734,10,10,F
FrScA-S216-02,88048,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,93.00225734,10,10,F
FrScA-S216-02,88048,Unit 7 Assessment,Qz,93.00225734,5,5,F
FrScA-S216-02,88048,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,93.00225734,10,10,M
FrScA-S216-02,88048,POINTS EARNED & TOTAL COURSE POINTS,NA,93.00225734,10,10,F
FrScA-S216-02,88048,2-3: Discussion,Hw,93.00225734,10,10,F
FrScA-S216-02,89994,POINTS EARNED & TOTAL COURSE POINTS,NA,90.74492099,345,295.78,F
FrScA-S216-02,89994,WORK ATTEMPTED,NA,90.74492099,10,8.5,M
FrScA-S216-02,89994,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,90.74492099,10,NA,M
FrScA-S216-02,89994,0-1.2: Intro Assignment - DB #1,Hw,90.74492099,10,10,F
FrScA-S216-02,89994,0-1.3: Intro Assignment - Submitting Files,Hw,90.74492099,438,387,M
